age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
51.534722045120276,4,155118,11,9,0,3,1,4,0,99999,0,42.0,38
27.16660003650838,2,39092,15,10,2,3,0,4,1,4064,0,60.0,38
18.046515819738055,4,29582,1,7,4,2,3,4,1,0,0,48.0,38
29.98947982975218,2,123964,15,10,2,11,0,4,1,4386,0,60.0,38
44.53646766869687,2,264663,9,13,4,9,3,4,0,0,0,72.0,38
36.88230146651394,2,58343,9,13,2,12,0,4,1,3103,0,50.4,38
23.768357897610304,2,391192,15,10,4,11,3,4,1,0,0,28.799999999999997,38
23.937608587989228,2,261725,3,2,4,6,1,4,0,0,0,48.0,25
31.840268420985634,2,204704,9,13,4,3,4,4,0,0,0,54.0,38
57.961139381132746,2,152369,8,11,2,2,0,4,1,0,0,72.0,38
58.417506837208826,2,238611,5,4,6,7,4,2,0,0,0,45.6,38
36.402749101890784,2,202872,15,10,0,0,4,4,0,0,0,14.399999999999999,38
29.26445182817053,2,198286,15,10,4,7,1,4,0,0,0,40.8,38
59.761282820591234,2,188041,11,9,0,5,1,2,1,0,0,48.0,38
34.908784779145364,2,92440,2,8,0,2,1,4,1,0,0,60.0,38
44.8856370922626,2,89413,2,8,4,4,3,4,1,0,0,48.0,38
41.07176649093748,2,335248,15,10,0,0,1,4,0,0,0,48.0,38
39.957922947790735,5,312528,9,13,2,3,0,4,1,0,0,44.4,38
45.2358732998166,2,188325,11,9,2,7,0,4,1,0,0,48.0,38
34.86495949599824,2,188069,15,10,2,3,0,4,1,0,0,60.0,38
21.185343985144712,2,207415,7,12,2,11,5,4,0,0,0,30.0,38
46.59121128612584,2,208302,11,9,0,7,2,4,1,0,0,36.0,38
30.480154281881507,2,113501,12,14,4,0,3,4,1,0,0,54.0,38
45.01988507251917,2,178922,6,5,4,7,1,4,0,0,0,18.0,38
39.918128024523185,2,182108,12,14,4,9,1,4,0,27828,0,42.0,38
19.764717478825702,2,39026,11,9,4,7,1,4,1,0,0,36.0,38
36.66576330558706,2,136343,11,9,4,11,1,4,1,0,0,48.0,38
38.75455006537698,2,106900,8,11,4,12,1,4,1,0,0,48.0,38
59.2744043831536,2,166386,1,7,2,6,5,1,0,0,0,36.0,16
32.72426289389341,2,204742,15,10,2,11,0,4,1,0,0,52.8,38
61.05923102924061,2,138621,8,11,5,8,1,2,0,0,0,24.0,38
78.57155224927124,2,105586,4,3,2,13,0,1,1,0,0,43.199999999999996,38
26.210116737015436,5,305498,8,11,4,12,1,4,0,0,0,48.0,38
22.280231925579606,2,210781,15,10,4,0,3,4,0,0,0,24.0,38
24.548698073465943,2,235894,1,7,2,3,0,4,1,0,0,66.0,38
33.01311503626281,2,312232,11,9,5,2,1,4,1,0,0,60.0,38
21.48028985202139,2,315524,15,10,4,0,3,2,1,0,0,36.0,5
54.11720288690183,2,178033,15,10,6,3,1,4,1,4416,0,72.0,38
49.24430303062554,5,160045,15,10,0,0,1,4,0,0,0,48.0,38
47.532640383366456,1,153064,11,9,2,3,0,4,1,5178,0,48.0,38
41.72266655464908,0,168294,11,9,2,0,0,4,1,5178,0,48.0,38
33.850476884291325,1,145308,15,10,2,7,0,4,1,0,0,48.0,38
36.41491025400645,2,65390,9,13,2,4,0,4,1,0,0,60.0,38
46.88318864331663,2,401333,11,9,0,11,1,4,1,0,0,48.0,38
61.87177610152645,4,30664,8,11,2,4,0,4,1,0,0,36.0,38
32.354562148343355,2,206280,11,9,4,0,1,2,1,0,0,48.0,38
75.26413040205972,2,191446,3,2,2,7,2,2,0,0,0,19.2,38
41.26173645638919,1,165726,8,11,0,3,4,4,0,0,0,48.0,38
34.071682343201076,2,202046,9,13,4,5,1,4,1,0,2001,48.0,38
36.38712254284268,2,32958,15,10,5,0,2,4,0,0,0,48.0,38
46.21214708376063,2,332401,14,15,2,9,0,4,1,99999,0,78.0,38
30.264552123608436,2,86958,6,5,2,3,5,4,0,0,0,48.0,38
41.5552031466079,2,167617,15,10,2,7,0,4,1,0,0,48.0,38
21.6325441649265,2,109815,15,10,4,0,1,4,0,0,0,48.0,38
88.47875950269551,2,84553,11,9,2,6,0,4,1,0,0,48.0,38
30.929194774026833,2,452924,11,9,2,6,0,3,1,0,0,48.0,25
60.971939501783034,2,254534,15,10,2,11,0,4,1,0,0,48.0,38
37.79358293834914,4,35034,9,13,2,9,0,4,1,0,0,25.2,38
37.32362440468703,5,112497,9,13,2,10,0,4,1,0,0,72.0,38
29.052095870013133,1,113545,9,13,4,9,1,4,0,0,0,48.0,38
32.901750910777686,2,138940,1,7,2,2,0,4,1,0,0,48.0,38
60.126656759165826,2,154100,12,14,4,11,1,4,0,27828,0,54.0,38
34.503079050447624,5,150488,9,13,4,9,1,4,0,0,0,48.0,38
35.9073542968249,2,208277,15,10,4,3,4,4,0,0,0,48.0,38
49.170227204615315,2,277946,15,10,2,3,0,4,1,0,0,60.0,38
25.17464084983119,2,252355,11,9,4,7,1,4,1,0,0,32.4,38
25.431352364253488,2,60358,15,10,4,11,3,4,1,0,0,48.0,38
52.85579497354036,2,48358,11,9,2,2,0,4,1,0,0,48.0,38
33.9450928684882,2,224889,9,13,2,11,0,4,1,0,0,48.0,38
43.671386955200184,2,44121,12,14,0,9,1,4,0,0,1876,48.0,38
46.743348286849205,4,117865,11,9,1,2,0,4,1,0,0,108.0,38
21.661906634712704,2,131811,11,9,2,5,0,4,1,0,0,48.0,38
40.580156180165815,2,195744,9,13,4,7,1,4,1,0,0,57.599999999999994,38
43.51517370965445,2,242619,15,10,2,6,0,4,1,0,0,48.0,38
27.63175548544436,2,280134,0,6,4,11,1,4,1,0,0,58.8,7
25.56644390962787,2,252752,11,9,4,7,4,4,0,0,0,48.0,38
29.030811357680275,2,176137,11,9,4,7,3,4,0,0,0,38.4,38
43.155038765492954,4,170230,9,13,4,11,1,4,0,0,0,72.0,38
39.910742331697605,2,205195,7,12,2,11,0,4,1,0,0,72.0,38
58.923233630652994,5,159908,1,7,6,7,4,4,0,0,0,38.4,38
30.827412991635946,2,206325,1,7,2,2,0,4,1,0,0,54.0,38
22.84366948962316,2,161638,11,9,2,6,1,4,0,0,0,48.0,6
71.13077362359752,4,29306,11,9,2,4,0,4,1,0,0,48.0,38
34.33352916762881,2,467108,12,14,2,9,0,4,1,0,0,52.8,38
60.647783368971865,2,138157,11,9,2,3,0,4,1,0,0,14.399999999999999,38
69.40712689029716,2,206232,0,6,2,6,0,4,1,0,0,60.0,38
56.859965525479126,2,163826,11,9,4,9,1,4,1,0,0,48.0,38
39.264588370786335,4,34378,11,9,2,4,0,4,1,0,0,60.0,38
35.37505773840933,2,108320,11,9,0,6,1,4,1,4101,0,48.0,38
51.587937999779236,3,119565,12,14,2,11,0,4,1,0,0,48.0,38
48.5071835584854,2,163948,12,14,2,11,0,4,1,0,0,48.0,38
31.82114380862075,2,211482,9,13,4,9,1,4,1,0,0,60.0,38
39.21890733186241,2,154641,8,11,2,0,0,4,1,0,0,48.0,38
29.422855153525454,2,251120,7,12,4,11,1,4,1,0,0,48.0,8
70.87411823391952,5,423561,15,10,2,13,0,4,1,0,0,48.0,38
61.38801672284586,1,130532,15,10,6,7,1,4,0,0,0,48.0,30
66.9191050114907,2,288371,11,9,2,11,0,4,1,0,0,48.0,1
47.291217680431835,2,344916,7,12,0,13,1,2,1,0,0,48.0,38
42.76635142592861,4,144594,5,4,2,2,0,4,1,0,2179,48.0,38
56.562052659096594,4,25124,11,9,2,7,0,4,1,0,0,72.0,38
31.805354602721284,2,177531,0,6,0,7,4,2,0,0,0,27.599999999999998,38
35.38351052265027,2,64980,15,10,2,0,0,2,1,0,0,66.0,38
35.201762460878996,2,166662,14,15,2,3,0,4,1,0,0,60.0,38
29.05743291772555,2,53158,7,12,4,12,1,4,0,0,0,48.0,38
36.894548977109885,3,108293,9,13,2,3,5,4,0,0,1977,54.0,38
59.18626601231592,3,143266,9,13,2,9,0,4,1,0,0,48.0,38
30.18134720735848,4,259873,11,9,2,7,0,2,1,0,0,72.0,38
21.934762364075343,2,111058,15,10,4,0,1,4,1,0,1980,48.0,38
29.517699631778527,2,123253,7,12,2,2,0,4,1,0,0,50.4,38
17.989048074523218,5,431745,1,7,4,7,3,4,1,0,0,36.0,38
36.29863728459244,2,67125,11,9,0,11,1,4,1,0,0,72.0,38
35.909823901966135,2,214896,11,9,5,7,1,4,0,0,0,48.0,7
55.91644536973751,2,303462,11,9,2,6,0,4,1,0,0,36.0,38
49.402178135259305,2,270194,6,5,2,13,0,4,1,0,0,48.0,38
49.98465557809832,2,137428,11,9,0,13,1,4,1,0,0,54.0,38
40.51734392863354,4,52870,11,9,2,2,0,4,1,0,0,48.0,38
21.21163629184876,2,138768,11,9,4,0,3,4,1,0,0,48.0,38
58.188914217306376,4,144351,11,9,2,13,0,4,1,0,0,108.0,38
22.728249481338906,2,406641,11,9,4,0,1,4,0,0,0,36.0,38
41.73683542295524,1,306495,9,13,2,9,0,4,1,0,0,42.0,38
40.618622281342994,2,320451,10,16,2,9,0,1,1,0,1977,54.0,16
51.26885327483963,1,199688,9,13,2,10,0,4,1,0,0,48.0,38
23.66057408200667,2,388811,11,9,4,0,3,4,0,0,0,48.0,38
22.55082253298645,2,181597,15,10,2,6,0,2,1,0,0,48.0,38
41.37586061057734,1,143046,11,9,6,13,4,4,0,0,0,48.0,38
57.73722045587236,3,210563,11,9,2,11,5,4,0,15024,0,42.0,38
51.739868318200145,2,136121,8,11,0,0,4,4,0,0,0,45.6,38
46.62764224590827,5,118447,9,13,2,9,0,4,1,0,0,72.0,38
40.36504873014419,0,448337,11,9,4,3,4,2,0,0,0,48.0,38
49.31974903021128,2,334039,9,13,2,3,0,4,1,7298,0,52.8,38
46.95950518102722,1,172111,9,13,0,3,4,2,0,0,0,72.0,38
57.72079732269579,4,214323,1,7,2,2,0,4,1,0,0,48.0,38
31.791161920689245,2,158291,11,9,2,2,0,4,1,0,0,60.0,38
40.152517768495834,5,174283,10,16,2,9,0,4,1,0,1887,60.0,38
46.2117969746989,1,114459,12,14,2,9,0,4,1,7688,0,54.0,38
51.389965951872725,2,263200,4,3,3,7,4,4,0,0,0,40.8,25
53.49666982176599,2,171242,15,10,2,9,0,4,1,0,0,48.0,38
41.317163835212114,2,87250,9,13,5,12,4,4,0,0,0,48.0,38
63.76495703057628,0,86837,7,12,2,7,0,1,1,0,0,48.0,38
35.17589288918487,4,269300,9,13,4,7,1,2,0,0,0,72.0,38
50.63892657359296,5,242517,9,13,0,3,1,4,0,0,0,48.0,38
34.981023105943045,4,156033,11,9,0,7,1,4,1,0,0,42.0,38
67.04429845663704,2,229418,11,9,2,13,0,4,1,0,0,48.0,38
69.83017663071138,2,235781,15,10,0,4,1,1,1,0,0,48.0,39
57.324604433656056,2,191565,3,2,0,7,4,2,0,0,0,48.0,5
49.910369904812924,4,159755,8,11,2,12,0,4,1,0,0,45.6,38
26.01115683817251,2,194472,15,10,2,0,3,4,0,0,0,48.0,38
33.29312443016399,2,323069,8,11,0,7,4,4,0,0,0,48.0,38
40.42962779944589,2,184655,7,12,4,7,2,4,1,0,0,30.0,38
40.59915736533585,2,53835,9,13,2,11,0,4,1,0,0,60.0,38
34.7064134350156,2,331831,9,13,2,11,0,4,1,0,0,48.0,38
39.69450646091897,2,105936,11,9,2,11,5,4,0,5013,0,24.0,38
45.64521263687452,2,212737,6,5,5,2,4,2,1,0,0,48.0,38
59.236575009873874,2,178644,11,9,6,2,4,4,1,0,0,48.0,38
34.36491194243661,2,238381,15,10,4,2,1,2,1,8614,0,48.0,38
36.5075175095908,2,246449,11,9,4,7,1,4,1,3325,0,60.0,38
16.80245680308776,4,42857,15,10,4,2,1,4,0,0,0,42.0,38
38.18135866686625,2,130007,9,13,4,7,1,4,1,0,0,48.0,38
18.376446675597087,2,243842,11,9,2,4,0,4,1,0,0,48.0,38
62.590959503118036,1,101265,11,9,6,0,4,4,0,1471,0,42.0,38
35.66286815669226,2,286026,11,9,2,9,0,4,1,0,0,48.0,38
53.49843256172545,2,208630,11,9,0,0,4,4,0,0,1741,45.6,38
40.92065831408612,2,226388,11,9,2,2,0,2,1,0,0,48.0,38
34.909706384550326,2,48779,11,9,2,4,0,4,1,0,0,42.0,38
37.82499565402256,4,190023,9,13,2,11,0,4,1,0,0,72.0,38
27.158497657490408,2,302422,15,10,4,6,3,4,1,0,0,48.0,38
39.648965422533195,2,120985,11,9,0,7,3,4,1,0,0,48.0,38
34.136802262295554,2,156464,11,9,2,11,0,4,1,0,1902,60.0,38
28.510106371256075,2,423770,15,10,4,9,3,4,1,0,0,48.0,25
35.14092554077662,2,46706,11,9,4,7,3,4,1,0,0,48.0,38
34.92253234948991,2,401832,15,10,2,3,0,4,1,0,0,57.599999999999994,38
85.64230138035107,4,155057,9,13,2,4,0,4,1,0,0,24.0,38
42.714925810877254,2,83471,11,9,6,7,4,1,0,0,0,24.0,38
49.38529408831276,2,278530,11,9,0,2,4,4,1,0,0,48.0,38
20.826180420942876,2,211049,15,10,4,3,3,4,0,0,0,36.0,38
21.786345227028278,2,305466,11,9,4,5,1,4,1,0,0,48.0,38
18.28516278588815,2,188544,8,11,4,0,3,4,0,0,0,36.0,38
48.49673778461116,3,278322,9,13,2,11,0,4,1,0,0,54.0,38
29.225544323543538,2,236391,15,10,4,11,1,4,0,0,0,48.0,38
29.7263995193919,2,164190,11,9,2,5,0,4,1,0,0,36.0,38
23.963466255262006,2,213081,11,9,4,0,4,2,0,0,0,48.0,22
46.192205976918515,0,204900,11,9,2,9,5,2,0,0,0,48.0,38
41.16536885475865,2,335716,11,9,0,11,4,4,0,0,0,48.0,38
39.143302719454816,2,29762,15,10,2,2,0,4,1,0,0,72.0,38
27.456551304081465,2,211299,8,11,4,11,1,2,1,0,0,54.0,38
53.04443154200521,2,108960,1,7,2,6,0,4,1,0,0,48.0,38
53.64938340937357,1,143949,12,14,2,9,5,4,0,3103,0,54.0,38
13.036916122368995,2,316929,2,8,4,5,3,4,1,0,0,24.0,38
38.493888020641634,2,201495,9,13,0,10,1,4,1,0,0,54.0,38
26.85835883575787,2,323545,11,9,4,12,1,2,0,0,0,48.0,38
34.87984544932966,4,321709,7,12,4,9,1,4,0,0,0,30.0,38
31.28672719110703,2,127610,9,13,2,9,5,4,0,0,0,48.0,38
44.44924382601841,1,193882,8,11,4,12,1,4,1,0,1340,48.0,38
36.12330618701485,4,192507,7,12,0,9,1,4,0,0,0,60.0,38
32.518229018507526,2,233980,1,7,2,13,0,4,1,0,0,48.0,38
57.053186445982625,5,290661,10,16,0,9,1,4,1,0,0,72.0,38
53.9721612387176,2,208302,0,6,2,7,0,4,1,0,0,40.8,38
47.85948499259108,2,27484,11,9,2,3,0,4,1,0,0,60.0,38
18.42350247131079,2,196745,15,10,4,7,3,4,0,0,0,19.2,38
56.002069909337266,4,152652,15,10,2,4,0,4,1,0,0,60.0,38
36.574530997191616,2,54953,11,9,2,2,0,4,1,0,0,48.0,38
35.03926988994903,2,133770,7,12,2,2,1,1,1,0,0,60.0,38
65.19282696979646,2,104438,9,13,2,9,0,4,1,0,0,48.0,20
21.16516466103719,2,129699,11,9,4,0,1,4,1,0,0,48.0,38
29.663810274045243,5,192355,9,13,4,9,1,4,1,0,0,60.0,38
27.94216454559784,2,48189,11,9,2,13,0,4,1,0,0,54.0,38
69.47082894645564,3,106175,9,13,2,3,0,4,1,0,2392,90.0,38
55.77554731880794,2,179291,15,10,2,9,0,2,1,0,0,67.2,13
16.616853155543478,2,114420,1,7,4,11,3,4,0,0,0,36.0,38
38.66636317987935,2,86643,15,10,4,2,1,4,1,0,0,60.0,38
55.56606286997905,2,372020,15,10,2,11,0,4,1,5013,0,60.0,38
38.70966024349907,2,27997,8,11,0,2,1,4,1,0,0,48.0,38
19.569843188099593,2,376540,11,9,4,0,1,4,0,0,0,36.0,38
19.68573507566935,2,184759,11,9,4,0,1,4,0,0,0,31.2,38
28.15844707254828,2,140845,0,6,4,6,1,4,0,0,155,48.0,38
24.171130326808377,2,187937,9,13,4,9,4,4,0,0,0,48.0,38
51.74739331233866,2,145166,11,9,2,0,0,4,1,0,0,60.0,38
55.01634277499766,0,414994,15,10,2,3,0,4,1,0,0,48.0,38
39.50759922927855,2,82622,15,10,0,2,4,4,1,0,0,48.0,38
25.13613226357239,2,293984,0,6,2,2,3,2,1,0,0,48.0,38
20.346806542185522,2,29798,2,8,4,5,3,0,1,0,0,24.0,38
24.574807193043338,2,429507,7,12,2,5,0,2,1,0,0,48.0,38
47.17725083949492,2,207277,9,13,2,3,0,4,1,0,0,60.0,38
48.654802547921975,2,82649,9,13,2,9,0,4,1,5013,0,54.0,38
65.28041387513427,2,187601,15,10,6,0,1,4,0,0,0,48.0,38
46.31105681197191,4,157217,9,13,4,11,1,4,1,0,0,50.4,38
68.62183846464457,4,163293,14,15,2,4,0,4,1,0,0,2.4,38
62.92314695936935,4,56392,15,10,2,4,0,4,1,0,1579,72.0,38
49.03348289769734,2,55500,2,8,2,13,0,4,1,0,0,48.0,38
27.172887933224207,2,207253,8,11,2,2,0,4,1,0,0,48.0,8
38.68997735342062,2,343476,11,9,2,2,0,4,1,0,0,36.0,38
23.990413111365942,2,283092,1,7,4,2,1,2,1,0,0,42.0,22
30.568714277021527,1,80058,11,9,4,6,3,4,1,0,0,76.8,38
49.29210987926346,2,81654,14,15,2,9,0,4,1,0,0,72.0,38
34.77578634478931,2,247444,8,11,2,6,0,4,1,0,0,48.0,3
26.422874378340907,2,242482,11,9,2,11,0,4,1,0,0,48.0,38
27.70711379522959,2,192149,9,13,4,0,3,4,0,0,0,48.0,38
47.449534526937484,2,221672,12,14,2,11,0,4,1,15024,0,60.0,38
30.257154282429884,2,149211,9,13,2,12,0,4,1,0,0,48.0,38
19.623260458160196,2,117222,11,9,4,7,3,4,1,0,0,60.0,38
26.843942198058304,4,224361,5,4,2,13,0,4,1,0,0,90.0,38
26.830594793184687,2,207875,5,4,2,5,0,4,1,0,0,48.0,25
39.093065777233825,2,51100,11,9,2,13,0,4,1,0,0,48.0,38
46.4898953838963,2,190762,4,3,2,5,0,4,1,0,0,48.0,25
49.080902358226076,2,176140,1,7,0,7,4,2,0,0,0,48.0,38
56.19049536143582,2,212864,9,13,2,9,0,4,1,0,0,48.0,38
31.096711028610535,2,149507,2,8,2,2,0,4,1,0,0,51.6,38
46.095241454369045,2,162028,1,7,0,11,4,4,0,0,0,52.8,38
21.527435533702302,2,230891,15,10,4,11,1,4,1,0,0,54.0,38
36.462303508799984,4,73199,9,13,2,11,0,1,1,3137,0,92.39999999999999,39
62.62589382710589,2,169204,11,9,6,2,4,4,1,0,0,48.0,38
56.650744630725406,3,78104,11,9,2,3,0,4,1,0,0,54.0,38
37.27688871420636,2,272950,15,10,4,11,1,4,1,0,0,60.0,38
51.32128379192634,2,171780,7,12,0,11,4,2,0,0,0,36.0,38
61.277096157110144,5,216160,10,16,2,9,0,4,1,0,0,60.0,3
38.33780943782266,2,198692,15,10,2,0,0,4,1,5178,0,72.0,38
32.38709065731929,2,220595,11,9,2,2,0,4,1,0,0,48.0,38
27.959653506397032,5,240738,11,9,2,2,0,4,1,0,0,48.0,38
22.655090354782164,5,56402,15,10,2,9,0,4,1,0,0,36.0,38
51.07229032041801,2,163678,11,9,2,13,0,4,1,0,0,66.0,38
43.14470740992458,3,120131,14,15,2,9,0,4,1,99999,0,72.0,38
90.06450812033431,4,155981,9,13,2,9,0,4,1,10566,0,60.0,38
54.48410268129433,2,174020,12,14,0,9,4,4,0,0,1876,45.6,38
34.65858406802577,2,214129,15,10,0,0,1,4,0,0,0,48.0,38
20.34789550363953,2,48301,15,10,4,5,3,4,1,0,0,48.0,38
46.85540506280152,2,179869,11,9,2,2,0,4,1,0,0,48.0,38
59.97993899449229,2,202652,11,9,5,7,4,4,0,0,0,48.0,5
48.987309927638755,2,82566,11,9,2,2,0,4,1,0,0,60.0,38
43.9137365632499,2,222504,15,10,2,0,5,4,0,0,0,54.0,38
73.01189077891088,4,205860,15,10,2,2,0,2,1,0,1735,48.0,38
51.61857057072031,4,54261,11,9,2,4,0,4,1,0,0,100.8,38
22.28837967904112,2,126613,9,13,4,9,3,4,0,0,0,9.6,38
36.90153058181474,2,278924,9,13,2,3,0,4,1,0,1887,60.0,38
19.76892873877628,2,39756,15,10,4,7,3,4,0,0,0,18.0,38
56.092272580098566,2,214619,15,10,2,2,0,4,1,0,0,48.0,38
20.66924814086271,2,91928,15,10,4,7,2,4,0,0,0,42.0,38
39.080961146996735,2,116103,15,10,4,3,1,4,1,0,0,60.0,38
17.846771621669433,2,69182,15,10,4,7,3,4,0,0,0,32.4,38
25.965604611964036,2,247025,11,9,2,13,0,4,1,0,0,78.0,38
37.066775137164804,4,280433,9,13,2,2,0,4,1,0,0,60.0,38
47.53348862573535,2,192793,15,10,0,3,1,4,1,0,0,48.0,38
38.66226099041131,2,126954,9,13,2,3,0,4,1,0,0,60.0,38
47.64252647025598,2,147200,11,9,4,0,1,2,0,0,0,48.0,38
27.10343204403313,4,115945,15,10,4,9,4,4,1,0,0,48.0,38
27.516047824390682,2,370494,11,9,4,7,4,4,0,0,0,48.0,25
56.388275490167025,2,73051,9,13,2,3,0,4,1,0,0,48.0,38
30.81698156288532,2,309463,6,5,2,2,0,4,1,0,0,48.0,38
29.95549983937226,2,189462,12,14,4,9,1,4,0,0,1504,54.0,38
62.213201572204454,2,160062,11,9,2,0,0,4,1,0,0,48.0,38
63.5800076784104,2,159822,5,4,2,2,0,4,1,7688,0,48.0,30
20.493737983746833,2,238068,11,9,2,6,0,4,1,0,0,48.0,38
37.935986778187484,1,193815,15,10,2,10,0,4,1,0,0,48.0,38
56.673735579160194,2,70387,12,14,2,9,0,1,1,4386,0,48.0,18
46.03581940952769,2,145636,11,9,2,6,0,4,1,0,0,72.0,38
35.366829751757905,2,138142,15,10,5,7,4,2,0,0,0,30.0,38
64.69985515853533,2,221343,3,2,0,8,1,4,0,0,0,14.399999999999999,38
35.800089027647054,2,198237,9,13,2,9,0,4,1,15024,0,60.0,38
29.643845212335762,2,247053,11,9,5,7,1,4,0,0,0,48.0,38
24.12517857518218,2,190709,15,10,2,13,0,4,1,0,0,78.0,38
45.424296691195,1,215862,10,16,2,3,0,4,1,7688,0,54.0,38
31.382657177555146,2,197113,11,9,4,6,3,3,1,0,0,60.0,32
46.65117494365211,2,240629,11,9,2,2,0,4,1,0,0,48.0,21
22.53141712516544,2,225395,5,4,4,6,2,4,0,0,0,72.0,25
29.872754760519634,2,37380,15,10,0,0,4,4,0,0,0,45.6,38
41.30323299872983,2,147206,11,9,2,2,0,4,1,0,0,48.0,38
54.26512670358618,1,104917,12,14,2,9,0,2,1,0,0,48.0,38
45.47164959183097,2,206878,11,9,4,11,2,4,0,0,0,18.0,38
50.61140402882676,4,41496,15,10,2,11,0,4,1,0,0,54.0,38
28.421147431399838,2,193158,11,9,0,11,3,4,0,0,0,48.0,38
15.3376482419515,2,96282,0,6,4,7,3,4,1,0,0,16.8,38
16.897222425714148,2,263338,11,9,4,7,3,4,1,0,0,18.0,38
28.257887032414764,2,213276,11,9,2,3,0,4,1,0,0,60.0,38
30.552231461041657,2,34273,8,11,4,9,1,4,0,0,1876,43.199999999999996,1
55.028052285397244,2,138022,12,14,2,3,0,4,1,0,0,72.0,38
50.98169211979663,2,161691,12,14,0,9,1,4,0,0,2559,48.0,38
62.54632462748736,2,38573,15,10,2,3,0,4,1,0,0,48.0,38
20.078167653997898,3,182200,11,9,4,6,3,4,0,0,0,36.0,38
39.04152720295982,2,108140,9,13,4,7,1,4,1,0,0,24.0,38
43.150368035519826,2,183479,8,11,2,11,0,4,1,0,0,48.0,38
36.14195865062663,2,31269,11,9,2,3,0,4,1,0,0,48.0,38
69.41389096260791,4,315859,1,7,4,4,4,4,1,0,0,24.0,38
43.699017404450494,5,102343,14,15,2,9,0,1,1,0,0,86.39999999999999,18
41.52982410665639,2,108945,15,10,4,3,1,4,0,0,0,60.0,38
27.101295214249237,2,119793,9,13,2,2,0,4,1,0,0,48.0,38
28.879488930873983,2,121142,9,13,4,11,1,4,1,0,0,48.0,38
46.620096732085656,4,115971,11,9,2,11,0,4,1,0,0,60.0,38
33.46067577193796,2,182074,11,9,0,5,3,4,1,0,0,42.0,38
40.044831482182744,3,220821,9,13,2,3,0,4,1,7688,0,48.0,38
27.41467745962877,2,197886,15,10,4,11,1,4,1,0,0,54.0,38
21.98393618322692,2,131178,11,9,4,5,3,2,1,0,0,27.599999999999998,38
41.60545762011878,2,262425,15,10,2,9,0,4,1,0,0,60.0,38
19.108306310748567,2,257750,15,10,4,11,2,4,0,0,0,30.0,38
46.06848015098488,4,172296,15,10,5,11,4,4,1,0,0,72.0,38
23.749012657230008,2,178037,11,9,2,13,0,4,1,0,0,48.0,38
34.159989575722165,2,222654,0,6,0,6,1,4,1,0,0,48.0,38
42.38223377121648,2,207540,10,16,5,3,4,4,1,0,0,48.0,38
42.61562043202191,2,245975,11,9,2,2,0,4,1,0,0,48.0,38
29.766160105247224,2,233796,15,10,2,0,5,4,0,7298,0,38.4,38
19.19049638127967,2,240063,15,10,4,5,3,4,1,0,0,30.0,38
42.47331930965083,2,271753,9,13,2,4,0,4,1,0,0,48.0,38
47.14081871086827,2,105381,11,9,0,11,1,4,0,0,0,48.0,38
24.37123897199108,2,203894,8,11,4,0,3,4,0,0,0,48.0,38
31.467455529835828,2,168030,15,10,2,9,5,4,0,7298,0,25.2,38
51.87898221579977,2,117058,11,9,0,7,4,4,0,0,0,48.0,38
19.27602664318879,2,56536,1,7,4,11,3,4,0,1055,0,21.599999999999998,18
36.971847506652026,5,143385,15,10,2,10,0,4,1,0,0,48.0,38
57.095658983280046,5,161334,12,14,3,9,1,1,0,0,0,48.0,2
37.016332847134045,2,139770,11,9,4,0,3,4,0,6849,0,48.0,38
16.892072546166553,2,104981,11,9,4,11,1,4,1,0,0,48.0,38
38.540247352726745,4,201328,5,4,2,4,0,4,1,0,0,67.2,38
52.17264560059919,4,256963,15,10,2,11,0,4,1,0,0,72.0,38
27.44427428508153,2,251411,15,10,0,0,4,4,0,0,0,48.0,38
35.04540595521901,0,172716,2,8,2,1,0,4,1,0,0,48.0,38
23.693949943564316,2,611029,0,6,2,5,0,4,1,0,0,48.0,38
54.37407103146537,2,185436,15,10,2,3,0,4,1,0,0,84.0,38
23.434362860609372,2,104193,11,9,4,7,3,4,0,114,0,48.0,38
26.673151093070647,2,209301,9,13,2,2,0,4,1,0,0,48.0,1
40.14421505532379,2,105150,9,13,2,9,0,4,1,0,0,54.0,38
30.236231712107163,2,129707,15,10,2,11,0,4,1,0,1848,48.0,38
75.66125311550755,2,157778,12,14,6,9,1,4,0,0,0,12.0,38
36.912818494370796,4,31095,8,11,4,4,1,4,1,0,0,72.0,38
37.395920228736585,2,232874,9,13,2,12,0,4,1,0,0,48.0,38
30.849899324163516,2,217379,15,10,0,9,3,4,0,0,0,48.0,38
34.20728184399489,0,143766,7,12,4,0,1,4,1,0,0,48.0,38
18.110490405001563,2,49179,15,10,4,9,1,4,1,0,0,42.0,38
50.066490136645726,2,87205,11,9,0,7,1,4,0,0,0,45.6,38
18.950276588984316,2,60661,11,9,4,5,3,4,1,0,0,62.4,38
26.081363962900767,2,199143,11,9,2,5,0,4,1,0,0,60.0,38
35.250100664633315,2,193815,7,12,2,9,0,4,1,0,0,54.0,38
49.54280593317952,2,259087,15,10,0,2,1,4,0,0,0,48.0,38
33.211537759913256,2,136862,3,2,4,7,2,4,0,0,0,48.0,12
15.939832359672705,2,170455,1,7,4,11,3,4,0,0,0,9.6,38
29.67240001296205,2,377095,9,13,2,3,5,4,0,0,0,48.0,38
